wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3001,5,2,0,0
0,1,3001,5,2,2,0
0,2,3001,5,2,1.3,0
0,9,3001,5,2,3,2
0,10,3001,5,2,2.5,2
0,11,3001,5,2,0.8,2
0,3,3003,5,1.5,3.2,0
0,4,3003,5,1.5,1.2,0
0,5,3003,5,1.5,0.8,0
0,6,3003,5,1.5,0.6,1
0,7,3003,5,1.5,1.5,1
0,8,3003,5,1.5,1,1
0,1,3007,1,0,2,0
0,4,3007,1,0,2.8,0
0,7,3007,1,0,1.8,1
0,10,3007,1,0,2,2
1,1,3008,1,0,6,0
1,4,3008,1,0,0,0
1,7,3008,1,0,8,1
1,10,3008,1,0,10,2
1,1,3007,1,0,1.5,0
1,4,3007,1,0,2,0
1,7,3007,1,0,2.2,1
1,10,3007,1,0,1,2
1,0,3004,5,2.5,40,0
1,1,3004,5,2.3,31,0
1,2,3004,5,2,27,0
1,3,3004,5,3,34,0
1,4,3004,5,2.8,30,0
1,5,3004,5,2.6,31,0
1,6,3004,5,1.8,37,1
1,7,3004,5,2.4,41,1
1,8,3004,5,2.5,28,1
1,9,3004,5,2,36,2
1,10,3004,5,2.7,30,2
1,11,3004,5,2.9,36,2
2,1,3009,1,0,0,0
2,4,3009,1,0,2,0
2,7,3009,1,0,6,1
2,10,3009,1,0,3,2
2,0,3001,5,2,2,0
2,1,3001,5,1.8,1,0
2,2,3001,5,2.1,2,0
2,3,3001,5,1.5,1.5,0
2,4,3001,5,1,2.3,0
2,5,3001,5,1.6,3,0
2,6,3001,5,2.3,1.8,1
2,7,3001,5,1.7,0,1
2,8,3001,5,1.4,2.2,1
2,9,3001,5,1.6,2,2
2,10,3001,5,1.9,1.6,2
2,11,3001,5,2,1,2
2,0,3005,1,0,2,0
2,1,3005,1,0,1.2,0
2,2,3005,1,0,1,0
2,3,3005,1,0,0.8,0
2,4,3005,1,0,0.5,0
2,5,3005,1,0,1.6,0
2,6,3005,1,0,1.3,1
2,7,3005,1,0,1,1
2,8,3005,1,0,0.9,1
2,9,3005,1,0,0.5,2
2,10,3005,1,0,1.2,2
2,11,3005,1,0,1,2
3,0,3001,5,2,0,0
3,1,3001,5,2,0,0
3,2,3001,5,2,0,0
3,3,3001,5,2,0,0
3,4,3001,5,2,0,0
3,5,3001,5,2,0,0
3,6,3001,5,2,0,1
3,7,3001,5,2,0,1
3,8,3001,5,2,0,1
3,9,3001,5,2,0,2
3,10,3001,5,2,0,2
3,11,3001,5,2,0,2
3,0,3003,5,1.8,2,0
3,1,3003,5,1.8,2,0
3,2,3003,5,1.8,2,0
3,3,3003,5,1.8,2,0
3,4,3003,5,1.8,2,0
3,5,3003,5,1.8,2,0
3,6,3003,5,1.8,2,1
3,7,3003,5,1.8,2,1
3,8,3003,5,1.8,2,1
3,9,3003,5,1.8,2,2
3,10,3003,5,1.8,2,2
3,11,3003,5,1.8,2,2
3,0,3013,5,4,2,0
3,1,3013,5,3.5,8,0
3,2,3013,5,3,12,0
3,6,3013,5,3.2,5,1
3,7,3013,5,3,16,1
3,8,3013,5,2,9,1
3,3,3014,3,3.5,13.8,0
3,4,3014,3,2.8,9.5,0
3,5,3014,3,3,18,0
3,9,3014,3,2.5,12,2
3,10,3014,3,3.2,6.4,2
3,11,3014,3,3,3,2
4,0,3001,1,0,0,0
4,1,3001,1,0,0,0
4,2,3001,1,0,0,0
4,3,3001,1,0,0,0
4,4,3001,1,0,0,0
4,5,3001,1,0,0,0
4,6,3001,1,0,0,1
4,7,3001,1,0,0,1
4,8,3001,1,0,0,1
4,9,3001,1,0,0,2
4,10,3001,1,0,0,2
4,11,3001,1,0,0,2
4,0,3002,1,0,2,0
4,1,3002,1,0,2,0
4,2,3002,1,0,2,0
4,3,3002,1,0,2,0
4,4,3002,1,0,2,0
4,5,3002,1,0,2,0
4,6,3002,1,0,2,1
4,7,3002,1,0,2,1
4,8,3002,1,0,2,1
4,9,3002,1,0,2,2
4,10,3002,1,0,2,2
4,11,3002,1,0,2,2
4,0,3001,1,0,2,0
4,1,3001,1,0,2,0
4,2,3001,1,0,2,0
4,3,3001,1,0,2,0
4,4,3001,1,0,2,0
4,5,3001,1,0,2,0
4,6,3001,1,0,2,1
4,7,3001,1,0,2,1
4,8,3001,1,0,2,1
4,9,3001,1,0,2,2
4,10,3001,1,0,2,2
4,11,3001,1,0,2,2
4,0,3002,1,0,2,0
4,1,3002,1,0,2,0
4,2,3002,1,0,2,0
4,3,3002,1,0,2,0
4,4,3002,1,0,2,0
4,5,3002,1,0,2,0
4,6,3002,1,0,2,1
4,7,3002,1,0,2,1
4,8,3002,1,0,2,1
4,9,3002,1,0,2,2
4,10,3002,1,0,2,2
4,11,3002,1,0,2,2
4,0,3001,1,0,2,0
4,1,3001,1,0,2,0
4,2,3001,1,0,2,0
4,3,3001,1,0,2,0
4,4,3001,1,0,2,0
4,5,3001,1,0,2,0
4,6,3001,1,0,2,1
4,7,3001,1,0,2,1
4,8,3001,1,0,2,1
4,9,3001,1,0,2,2
4,10,3001,1,0,2,2
4,11,3001,1,0,2,2
4,0,3002,1,0,2,0
4,1,3002,1,0,2,0
4,2,3002,1,0,2,0
4,3,3002,1,0,2,0
4,4,3002,1,0,2,0
4,5,3002,1,0,2,0
4,6,3002,1,0,2,1
4,7,3002,1,0,2,1
4,8,3002,1,0,2,1
4,9,3002,1,0,2,2
4,10,3002,1,0,2,2
4,11,3002,1,0,2,2
4,0,3001,1,0,1,0
4,1,3001,1,0,1,0
4,2,3001,1,0,1,0
4,3,3001,1,0,1,0
4,4,3001,1,0,1,0
4,5,3001,1,0,1,0
4,6,3001,1,0,1,1
4,7,3001,1,0,1,1
4,8,3001,1,0,1,1
4,9,3001,1,0,1,2
4,10,3001,1,0,1,2
4,11,3001,1,0,1,2
4,0,3002,1,0,1,0
4,1,3002,1,0,1,0
4,2,3002,1,0,1,0
4,3,3002,1,0,1,0
4,4,3002,1,0,1,0
4,5,3002,1,0,1,0
4,6,3002,1,0,1,1
4,7,3002,1,0,1,1
4,8,3002,1,0,1,1
4,9,3002,1,0,1,2
4,10,3002,1,0,1,2
4,11,3002,1,0,1,2
4,0,3001,1,0,1,0
4,1,3001,1,0,1,0
4,2,3001,1,0,1,0
4,3,3001,1,0,1,0
4,4,3001,1,0,1,0
4,5,3001,1,0,1,0
4,6,3001,1,0,1,1
4,7,3001,1,0,1,1
4,8,3001,1,0,1,1
4,9,3001,1,0,1,2
4,10,3001,1,0,1,2
4,11,3001,1,0,1,2
4,0,3002,1,0,1,0
4,1,3002,1,0,1,0
4,2,3002,1,0,1,0
4,3,3002,1,0,1,0
4,4,3002,1,0,1,0
4,5,3002,1,0,1,0
4,6,3002,1,0,1,1
4,7,3002,1,0,1,1
4,8,3002,1,0,1,1
4,9,3002,1,0,1,2
4,10,3002,1,0,1,2
4,11,3002,1,0,1,2
4,0,3004,3,2,3,0
4,1,3004,3,2,3,0
4,2,3004,3,2,3,0
4,3,3004,3,2,3,0
4,4,3004,3,2,3,0
4,5,3004,3,2,3,0
4,6,3004,3,2,3,1
4,7,3004,3,2,3,1
4,8,3004,3,2,3,1
4,9,3004,3,2,3,2
4,10,3004,3,2,3,2
4,11,3004,3,2,3,2
4,0,3007,1,0,0,0
4,1,3007,1,0,0,0
4,2,3007,1,0,0,0
4,3,3007,1,0,0,0
4,4,3007,1,0,0,0
4,5,3007,1,0,0,0
