wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3013,1,0,1,0
0,1,3013,1,0,0.5,0
0,2,3013,1,0,0,0
0,3,3013,1,0,1.5,0
0,0,3005,2,3,3,0
0,1,3005,2,3,4.5,0
0,2,3005,2,3,8,0
0,3,3005,2,3,6,0
0,0,3013,2,2,0,0
0,1,3013,2,2,0,0
0,2,3013,2,2,0,0
0,3,3013,2,2,0,0
1,0,3001,5,3,0,0
1,1,3001,5,3,0,0
1,2,3002,5,3,1.5,0
1,3,3002,5,3,1.5,0
1,0,3013,4,2,0,0
1,1,3013,4,2,0,0
1,2,3014,4,2,1,0
1,3,3014,4,2,1,0
1,0,3001,5,2,0,0
1,1,3001,5,2,0,0
1,2,3002,5,2,1,0
1,3,3002,5,2,1,0
2,0,3004,16,2,0,0
2,1,3004,16,2,0,0
2,2,3001,14,2,9,0
2,3,3001,14,2,9,0
3,0,3004,4,3,0,0
3,1,3004,4,3,0,0
3,2,3004,4,3,0,0
3,3,3004,4,3,0,0
3,0,3002,3,3,1.5,0
3,1,3002,3,3,1.5,0
3,2,3002,3,3,1.5,0
3,3,3002,3,3,1.5,0
3,0,3013,3,2,0,0
3,1,3013,3,2,0,0
3,2,3013,3,2,0,0
3,3,3013,3,2,0,0
3,0,3004,4,2,0,0
3,1,3004,4,2,0,0
3,2,3004,4,2,0,0
3,3,3004,4,2,0,0
3,0,3002,3,2,1,0
3,1,3002,3,2,1,0
3,2,3002,3,2,1,0
3,3,3002,3,2,1,0
4,0,3010,3,3,2,0
4,1,3010,3,3,2,0
4,2,3005,3,2.5,0,0
4,3,3005,3,2.5,0,0
4,0,3010,3,2,2.5,0
4,1,3010,3,2,2.5,0
4,0,3013,8,2,0,0
4,1,3014,8,2,0,0
4,2,3013,8,2,0,0
4,3,3014,8,2,0,0
5,0,3004,8,2,0,0
5,1,3004,8,2,0,0
5,2,3004,8,2,0,0
5,3,3004,8,2,0,0
5,0,3005,3,2.5,1,0
5,1,3005,3,2.5,1,0
5,2,3005,3,2.5,1,0
5,3,3005,3,2.5,1,0
5,0,3007,1,0,0,0
5,1,3007,1,0,0,0
5,2,3007,1,0,0,0
5,3,3007,1,0,0,0
6,2,3001,16,2,0,0
6,3,3001,16,2,0,0
6,0,3010,4,3,1,0
6,1,3010,4,3,1,0
6,0,3010,4,2,1,0
6,1,3010,4,2,1,0
6,0,3005,3,2.5,10,0
6,1,3005,3,2.5,10,0
6,2,3005,3,2.5,5,0
6,3,3005,3,2.5,5,0
7,0,3006,1,0,0,0
7,1,3006,1,0,0,0
7,2,3006,1,0,0,0
7,3,3006,1,0,0,0
7,0,3004,6,2,0,0
7,1,3004,6,2,0,0
7,2,3004,6,2,0,0
7,3,3004,6,2,0,0
7,0,3001,6,2,0,0
7,1,3001,6,2,0,0
7,2,3001,6,2,0,0
7,3,3001,6,2,0,0
7,0,3013,5,2.5,0,0
7,1,3013,5,2.5,0,0
7,2,3014,5,3,0,0
7,3,3014,5,3,0,0
7,0,3005,1,0,2,0
7,1,3005,1,0,2,0
7,2,3005,1,0,2,0
7,3,3005,1,0,2,0
7,0,3007,1,0,0,0
7,1,3007,1,0,0,0
7,2,3007,1,0,0,0
7,3,3007,1,0,0,0
