wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,2,3011,1,0,0,1
0,3,3011,2,3.2,5,1
0,4,3011,1,0,2,1
0,3,3011,1,0,3,1
0,2,3011,1,0,6,1
0,4,3011,1,0,5.3,1
0,3,3011,1,0,4.8,1
0,2,3011,1,0,3.3,1
0,3,3011,1,0,4,1
0,4,3011,1,0,6,1
0,2,3011,1,0,8,1
0,0,3001,5,1.6,0,0
0,1,3001,5,1.5,0,0
0,8,3001,5,1.4,4,3
0,9,3001,5,1.8,3,3
1,0,3002,6,2,0.4,0
1,1,3002,6,2,0,0
1,2,3005,2,2.3,3.8,1
1,3,3005,2,3,4.5,1
1,4,3005,2,2.6,3.6,1
1,5,3004,3,1.6,1,2
1,6,3004,3,1,0.8,2
1,7,3004,3,1.3,0.5,2
1,8,3010,1,0,3,3
1,9,3010,1,0,5.2,3
2,3,3006,1,0,0,1
2,6,3006,1,0,0,2
2,2,3004,5,2,1,1
2,3,3004,5,2.3,1,1
2,4,3004,5,1.6,1,1
2,5,3001,10,1.5,0.5,2
2,6,3001,10,1,0.5,2
2,7,3001,10,1.2,0.5,2
2,0,3003,6,1,0.5,0
2,1,3003,6,1,1.5,0
2,8,3002,6,1.5,1.3,3
2,9,3002,6,1.5,1,3
3,2,3004,5,2,0.8,1
3,3,3004,5,2.6,1,1
3,4,3004,5,2.3,0,1
3,2,3005,1,0,2,1
3,3,3005,1,0,2.6,1
3,4,3005,1,0,2.3,1
3,0,3010,1,0,4,0
3,1,3010,1,0,3.5,0
3,3,3006,1,0,4,1
3,6,3006,1,0,20,2
3,2,3012,3,2.3,5,1
3,3,3012,3,2.6,2,1
3,4,3012,3,2.1,6,1
3,5,3011,3,3,21,2
3,6,3011,3,2.5,18,2
3,7,3011,3,2.8,20,2
3,8,3002,5,2.3,20,3
3,9,3002,5,2,20,3
4,0,3005,4,3,0,0
4,1,3005,4,3,0,0
4,8,3012,2,3,3.5,3
4,9,3012,2,3.5,3.5,3
4,2,3001,6,1.8,5,1
4,3,3001,6,1.8,4,1
4,4,3001,6,1.8,5.3,1
4,5,3001,6,2,4.8,2
4,6,3001,6,2,5.6,2
4,7,3001,6,2,4.5,2
4,2,3006,1,0,3.5,1
4,5,3006,1,0,3.7,2
