wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3001,1,0,0,0
0,1,3003,1,0,0,0
0,2,3003,1,0,2.5,0
0,3,3001,1,0,2.5,0
0,0,3003,1,0,5,0
0,1,3001,1,0,5,0
0,2,3001,1,0,5,0
0,3,3003,1,0,5,0
0,0,3001,1,0,6,0
0,1,3001,1,0,6,0
0,2,3001,1,0,6,0
0,3,3001,1,0,6,0
0,0,3001,1,0,4,0
0,1,3001,1,0,4,0
0,2,3003,1,0,4,0
0,3,3003,1,0,4,0
0,0,3003,1,0,3.5,0
0,1,3003,1,0,1,0
0,2,3001,1,0,2.8,0
0,3,3001,1,0,1.6,0
0,0,3003,1,0,0.5,0
0,1,3001,1,0,3,0
0,2,3001,1,0,2.3,0
0,3,3003,1,0,1.5,0
0,0,3001,1,0,1,0
0,1,3001,1,0,0.8,0
0,2,3001,1,0,2,0
0,3,3001,1,0,1.3,0
1,0,3001,3,3,0,0
1,1,3001,3,3,0,0
1,2,3001,3,3,1.5,0
1,3,3001,3,3,1.5,0
1,0,3001,6,2,4,0
1,1,3001,6,2,4,0
1,2,3002,6,2,4,0
1,3,3002,6,2,4,0
2,0,3003,12,2,0,0
2,1,3003,12,2,0,0
2,2,3002,6,2,3,0
2,3,3002,6,2,3,0
2,0,3003,1,0,5,0
2,1,3003,1,0,5,0
2,2,3003,1,0,2,0
2,3,3003,1,0,3,0
2,0,3002,1,0,2.5,0
2,1,3003,1,0,1.5,0
2,2,3003,1,0,2,0
2,3,3003,1,0,2.3,0
2,0,3003,1,0,3,0
2,1,3002,1,0,2.6,0
2,2,3002,1,0,3,0
2,3,3003,1,0,1.2,0
2,0,3002,1,0,2,0
2,1,3003,1,0,1.3,0
2,2,3003,1,0,1.8,0
2,3,3002,1,0,2,0
2,0,3002,1,0,1.5,0
2,1,3002,1,0,2.3,0
2,2,3003,1,0,2,0
2,3,3003,1,0,1.5,0
2,0,3002,1,0,2,0
2,1,3002,1,0,1.8,0
2,2,3003,1,0,1,0
2,3,3003,1,0,1.3,0
2,0,3002,1,0,1.8,0
2,1,3003,1,0,1,0
2,2,3002,1,0,1.5,0
2,3,3002,1,0,2,0
2,0,3003,1,0,1,0
2,1,3003,1,0,1,0
2,2,3002,1,0,1.5,0
2,3,3002,1,0,1.5,0
2,0,3003,1,0,1,0
2,1,3003,1,0,0.5,0
2,2,3003,2,1,1.3,0
2,3,3003,2,1,0.6,0
3,0,3001,8,3,0,0
3,1,3001,8,3,0,0
3,2,3003,4,3,1.5,0
3,3,3003,4,3,1.5,0
3,0,3001,1,0,3,0
3,1,3002,1,0,4,0
3,2,3001,1,0,10,0
3,3,3003,1,0,12,0
3,0,3002,1,0,3,0
3,1,3001,1,0,3.5,0
3,2,3003,1,0,4,0
3,3,3002,1,0,5,0
3,0,3001,1,0,3,0
3,1,3001,1,0,2,0
3,2,3002,1,0,4.5,0
3,3,3001,1,0,3.3,0
3,0,3003,1,0,3.2,0
3,1,3002,1,0,2,0
3,2,3001,1,0,4,0
3,3,3003,1,0,3,0
3,0,3003,1,0,3,0
3,1,3003,1,0,3.5,0
3,2,3002,1,0,2,0
3,3,3001,1,0,4.2,0
3,0,3002,1,0,2.8,0
3,1,3001,1,0,3,0
3,2,3003,1,0,3.6,0
3,3,3002,1,0,4,0
3,0,3001,1,0,2.3,0
3,1,3001,1,0,4,0
3,2,3002,1,0,3.5,0
3,3,3002,1,0,2.3,0
3,0,3003,1,0,3,0
3,1,3003,1,0,2.5,0
3,2,3002,1,0,5,0
3,3,3001,1,0,3.4,0
3,0,3002,1,0,2,0
3,1,3001,1,0,1,0
3,2,3003,1,0,3.6,0
3,3,3003,1,0,2.5,0
3,0,3002,1,0,2,0
3,1,3001,1,0,2.5,0
3,2,3002,1,0,3.2,0
3,3,3003,1,0,4.3,0
3,0,3001,1,0,1,0
3,1,3001,1,0,1.5,0
3,2,3002,1,0,2.3,0
3,3,3003,1,0,3,0
3,0,3001,1,0,2,0
3,1,3001,1,0,1,0
3,2,3002,1,0,2.5,0
3,3,3003,1,0,3,0
3,0,3002,1,0,1.5,0
3,1,3001,1,0,1.8,0
3,2,3003,1,0,2.5,0
3,3,3003,1,0,2.3,0
3,0,3003,1,0,1,0
3,1,3003,1,0,0.5,0
3,2,3002,1,0,2,0
3,3,3002,1,0,1.5,0
3,0,3001,1,0,0.3,0
3,1,3002,1,0,0.8,0
3,2,3003,1,0,1.5,0
3,3,3003,1,0,1,0
