wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,3,3003,10,2.5,0,1
0,4,3003,10,2.5,0,1
0,5,3003,10,2.5,0,1
0,6,3003,10,2.5,0,1
0,0,3011,2,2.5,10,0
0,1,3011,2,3.5,15,0
0,2,3011,2,3,6,0
0,7,3011,2,2.8,8,2
0,8,3011,2,2,3,2
0,9,3011,2,3,18,2
0,0,3012,1,0,4,0
0,1,3012,1,0,3.8,0
0,2,3012,1,0,3,0
0,7,3012,1,0,2.8,2
0,8,3012,1,0,2,2
0,9,3012,1,0,5,2
1,0,3013,2,3,2,0
1,1,3013,1,0,0,0
1,2,3013,1,0,2.8,0
1,7,3013,1,0,15.5,2
1,8,3013,1,0,18,2
1,9,3013,1,0,22,2
1,0,3013,2,4,3,0
1,1,3013,2,2.6,5.5,0
1,2,3013,1,0,2,0
1,7,3013,1,0,6.2,2
1,8,3013,1,0,10,2
1,9,3013,2,3.5,8.5,2
1,0,3013,1,0,4.3,0
1,1,3013,1,0,3,0
1,2,3013,1,0,5,0
1,7,3013,1,0,5,2
1,8,3013,1,0,4,2
1,9,3013,1,0,6.2,2
1,0,3013,2,3,2.4,0
1,1,3013,1,0,3,0
1,2,3013,1,0,2.4,0
1,7,3013,2,2.3,3,2
1,8,3013,1,0,1,2
1,9,3013,1,0,2.5,2
1,3,3014,2,3.8,33,1
1,4,3014,1,0,38,1
1,5,3014,1,0,36,1
1,6,3014,1,0,40,1
1,3,3014,1,0,6.2,1
1,4,3014,1,0,5.8,1
1,5,3014,2,3,8,1
1,6,3014,1,0,6,1
1,3,3014,1,0,5,1
1,4,3014,1,0,4.5,1
1,5,3014,1,0,5.3,1
1,6,3014,1,0,4,1
1,3,3014,1,0,4,1
1,4,3014,1,0,6,1
1,5,3014,1,0,5.2,1
1,6,3014,1,0,5,1
1,3,3014,2,2.5,2.3,1
1,4,3014,1,0,1.8,1
1,5,3014,1,0,3,1
1,6,3014,2,2,2,1
2,0,3001,10,2.5,3,0
2,1,3001,10,2.5,2.3,0
2,2,3001,10,2.5,0.5,0
2,7,3001,10,2.5,0,2
2,8,3001,10,2.5,1.8,2
2,9,3001,10,2.5,2,2
2,4,3009,1,0,12,1
2,5,3009,1,0,15,1
2,3,3004,1,0,12,1
2,4,3004,2,3,2,1
2,5,3004,1,0,4,1
2,6,3004,1,0,10,1
2,3,3004,2,2.8,3.5,1
2,4,3004,1,0,2.3,1
2,5,3004,1,0,0.5,1
2,6,3004,1,0,1.3,1
2,0,3002,1,0,2,0
2,1,3002,1,0,1,0
2,2,3002,1,0,3,0
2,3,3002,1,0,0,1
2,4,3002,1,0,1.5,1
2,5,3002,1,0,2.3,1
2,6,3002,1,0,0.8,1
2,7,3002,1,0,3.2,2
2,8,3002,1,0,1,2
2,9,3002,1,0,0.5,2
2,0,3002,1,0,1,0
2,1,3002,1,0,1,0
2,2,3002,1,0,1,0
2,3,3002,1,0,2,1
2,4,3002,1,0,0.3,1
2,5,3002,1,0,0,1
2,6,3002,1,0,0,1
2,7,3002,1,0,3.2,2
2,8,3002,1,0,1.2,2
2,9,3002,1,0,0.8,2
2,0,3002,1,0,0.5,0
2,1,3002,1,0,1.5,0
2,2,3002,1,0,0,0
2,3,3002,1,0,2.3,1
2,4,3002,1,0,2,1
2,5,3002,1,0,1,1
2,6,3002,1,0,1,1
2,7,3002,1,0,2.3,2
2,8,3002,1,0,1.5,2
2,9,3002,1,0,0.9,2
2,0,3002,1,0,1,0
2,1,3002,1,0,0,0
2,2,3002,1,0,0,0
2,3,3002,1,0,2,1
2,4,3002,1,0,1,1
2,5,3002,1,0,1,1
2,6,3002,1,0,0.6,1
2,7,3002,1,0,1.2,2
2,8,3002,1,0,2,2
2,9,3002,1,0,1,2
3,0,3004,6,3,0,0
3,1,3004,6,3,0,0
3,2,3004,6,3,0,0
3,7,3004,6,3,0,2
3,8,3004,6,3,0,2
3,9,3004,6,3,0,2
3,3,3003,10,2.5,6.6,1
3,4,3003,10,2.5,6,1
3,5,3003,10,2.5,5,1
3,6,3003,10,2.5,5.5,1
3,3,3005,2,3,8,1
3,4,3005,1,0,5,1
3,5,3005,1,0,3.8,1
3,6,3005,1,0,6.3,1
3,3,3005,2,2.8,5.5,1
3,4,3005,1,0,4.5,1
3,5,3005,1,0,2,1
3,6,3005,1,0,1.8,1
4,3,3008,1,0,2,1
4,4,3008,1,0,0,1
4,5,3008,1,0,3,1
4,6,3008,1,0,2.8,1
4,3,3007,1,0,2,1
4,4,3007,1,0,2.5,1
4,5,3007,1,0,2.8,1
4,6,3007,1,0,2.3,1
4,3,3012,2,2,38,1
4,4,3012,2,3,32,1
4,5,3012,2,2.5,30,1
4,6,3012,2,2.8,35,1
4,0,3004,5,3,30,0
4,1,3004,5,3,30,0
4,2,3004,5,3,30,0
4,0,3014,2,2.5,3.8,0
4,1,3014,2,2.3,2.5,0
4,2,3014,2,2.8,5,0
4,7,3004,5,3.2,35,2
4,8,3004,5,3,35,2
4,9,3004,5,3.5,35,2
4,7,3014,2,2.8,5.3,2
4,8,3014,2,2,2,2
4,9,3014,2,2.5,4.5,2
5,3,3006,1,0,0,1
5,4,3006,1,0,0,1
