wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3011,1,0,4,0
0,1,3011,1,0,0,0
0,2,3011,1,0,7.3,0
0,5,3011,1,0,9,1
0,4,3011,1,0,6,1
0,3,3011,1,0,11,1
0,1,3002,1,0,8,0
0,2,3002,1,0,9.5,0
0,0,3002,1,0,8.8,0
0,3,3002,1,0,8.4,1
0,5,3002,1,0,9.3,1
0,0,3003,3,1,3,0
0,1,3003,2,0.8,4,0
0,2,3003,3,1.2,4.1,0
0,3,3003,4,1.4,4.5,1
0,4,3003,2,1,10.5,1
0,5,3003,2,1,4.3,1
0,1,3002,3,1,8,0
0,4,3002,2,0.8,8,1
1,1,3009,1,0,0,0
1,4,3009,1,0,0,1
1,0,3002,2,0.8,8,0
1,2,3002,2,0.8,8,0
1,3,3002,2,0.8,8,1
1,5,3002,2,0.8,8,1
2,0,3001,2,2,0,0
2,2,3001,3,2.3,1.5,0
2,1,3009,1,0,1,0
2,1,3001,3,2.6,0,0
2,2,3001,2,2.2,3,0
2,0,3001,3,2.8,5,0
2,2,3001,2,2.5,3,0
2,1,3001,3,3,4.3,0
2,0,3001,2,2.1,3.5,0
2,0,3011,1,0,23,0
2,1,3011,1,0,28,0
2,2,3011,1,0,25,0
2,3,3011,1,0,26,1
2,4,3011,1,0,20,1
2,5,3011,1,0,30,1
2,3,3002,5,2,16,1
2,4,3009,1,0,10,1
2,5,3002,5,1,8,1
3,0,3004,2,2.3,3,0
3,1,3004,1,0,0,0
3,2,3004,1,0,1.2,0
3,0,3004,2,2.5,6,0
3,1,3004,1,0,3.5,0
3,2,3004,1,0,1,0
3,0,3004,1,0,2,0
3,1,3004,1,0,1.2,0
3,2,3004,2,2.4,3.5,0
3,0,3002,1,0,1.5,0
3,1,3002,1,0,1,0
3,2,3002,1,0,2.8,0
3,0,3002,1,0,1.5,0
3,1,3002,2,2.6,3.6,0
3,2,3002,1,0,0.8,0
3,0,3002,1,0,1.3,0
3,1,3002,1,0,1,0
3,2,3002,1,0,1.6,0
3,3,3004,2,2.3,9,1
3,4,3004,1,0,5,1
3,5,3004,1,0,6.5,1
3,3,3004,2,2.5,5,1
3,4,3004,1,0,3,1
3,5,3004,1,0,2,1
3,3,3004,1,0,1,1
3,4,3004,1,0,1,1
3,5,3004,2,2.4,3.8,1
3,3,3002,1,0,2.5,1
3,4,3002,1,0,2,1
3,5,3002,1,0,3.2,1
3,3,3002,1,0,1,1
3,4,3002,2,2.6,3.8,1
3,5,3002,1,0,1,1
3,3,3002,1,0,0,1
3,4,3002,1,0,2,1
3,5,3002,1,0,1.9,1
4,1,3001,7,1.8,5.5,0
4,0,3001,7,1.6,5,0
4,2,3001,7,1.4,6.1,0
4,0,3002,3,1,2.3,0
4,1,3002,3,1.4,1,0
4,2,3002,3,1.2,1.4,0
4,1,3002,1,0,2,0
4,3,3004,4,3.1,6.5,1
4,5,3003,2,1.1,5,1
4,4,3004,3,2,6.1,1
4,3,3003,3,1.2,0.8,1
4,5,3004,2,1.7,1.5,1
4,4,3003,3,1.1,1.2,1
4,4,3004,3,2.3,2.4,1
4,3,3003,1,0,1.1,1
4,5,3004,4,2.5,1.6,1
4,4,3003,2,1,0,1
4,3,3004,2,1.9,0.4,1
4,5,3003,1,0,1.9,1
5,1,3009,1,0,0,0
5,4,3009,1,0,8,1
5,1,3001,2,2,6.3,0
5,0,3003,2,1.5,7.5,0
5,2,3001,3,1.4,6,0
5,2,3003,2,1,2.3,0
5,1,3001,3,1.5,3.4,0
5,1,3003,1,0,2,0
5,0,3001,3,1.5,2.6,0
5,0,3003,2,1,1.8,0
5,1,3001,2,1.1,1,0
5,2,3003,2,1,2.1,0
5,1,3001,3,1.5,3,0
5,2,3003,1,0,1.5,0
5,5,3011,3,3.5,0,1
5,4,3011,1,2.5,3.5,1
5,3,3011,2,4,6.2,1
5,3,3011,4,3.9,7.2,1
5,4,3011,1,0,3.3,1
5,5,3011,3,5.9,2,1
5,4,3011,1,0,2.9,1
5,5,3011,3,3.3,3.3,1
