wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3001,5,2,0,0
0,1,3001,5,2,1,0
0,2,3001,5,2,0.5,1
0,3,3001,5,2,1.3,1
1,0,3001,1,0,0,0
1,1,3001,1,0,0,0
1,0,3002,1,0,2,0
1,1,3002,1,0,2,0
1,0,3001,1,0,2,0
1,1,3001,1,0,2,0
1,0,3002,1,0,2,0
1,1,3002,1,0,2,0
1,0,3001,1,0,1.5,0
1,1,3001,1,0,1.5,0
1,0,3002,1,0,1.5,0
1,1,3002,1,0,1.5,0
1,0,3001,1,0,1.5,0
1,1,3001,1,0,1.5,0
1,0,3002,1,0,1.5,0
1,1,3002,1,0,1.5,0
1,0,3001,1,0,1,0
1,1,3001,1,0,1,0
1,0,3002,1,0,1,0
1,1,3002,1,0,1,0
1,2,3001,1,0,2,1
1,3,3001,1,0,2,1
1,2,3002,1,0,2,1
1,3,3002,1,0,2,1
1,2,3001,1,0,2,1
1,3,3001,1,0,2,1
1,2,3002,1,0,2,1
1,3,3002,1,0,2,1
1,2,3001,1,0,1.5,1
1,3,3001,1,0,1.5,1
1,2,3002,1,0,1.5,1
1,3,3002,1,0,1.5,1
1,2,3001,1,0,1.5,1
1,3,3001,1,0,1.5,1
1,2,3002,1,0,1.5,1
1,3,3002,1,0,1.5,1
1,2,3001,1,0,1,1
1,3,3001,1,0,1,1
1,2,3002,1,0,1,1
1,3,3002,1,0,1,1
2,0,3011,5,2.5,0,0
2,1,3011,5,2.5,2.5,0
2,2,3011,5,2.5,0.8,1
2,3,3011,5,2.5,1.6,1
2,0,3012,1,0,6,0
2,1,3012,1,0,8,0
2,0,3012,1,0,3,0
2,2,3012,1,0,8,1
2,3,3012,1,0,6,1
2,2,3012,1,0,2.5,1
3,0,3001,2,2,0,0
3,1,3001,2,2,0,0
3,0,3011,1,0,2,0
3,1,3011,1,0,2,0
3,0,3001,2,1.5,1,0
3,1,3001,2,1.5,1,0
3,0,3011,1,0,2,0
3,1,3011,1,0,2,0
3,0,3002,1,0,1,0
3,1,3002,1,0,1,0
3,0,3001,1,0,2,0
3,1,3001,1,0,2,0
3,0,3002,2,2,0.5,0
3,1,3002,2,2,0.5,0
3,2,3001,2,2,0,1
3,3,3001,2,2,0,1
3,2,3011,1,0,2,1
3,3,3011,1,0,2,1
3,2,3001,2,1.5,1,1
3,3,3001,2,1.5,1,1
3,2,3001,1,0,2,1
3,3,3001,1,0,2,1
3,2,3002,1,0,1,1
3,3,3002,1,0,1,1
3,2,3011,1,0,2,1
3,3,3011,1,0,2,1
3,2,3002,2,2,0.5,1
3,3,3002,2,2,0.5,1
3,0,3004,1,0,5,0
3,1,3004,1,0,6.8,0
3,2,3004,1,0,5.3,1
3,3,3004,1,0,6,1
3,0,3004,1,0,1,0
3,1,3012,1,0,2,0
3,2,3004,1,0,1.5,1
3,3,3012,1,0,1,1
3,0,3004,1,0,0.5,0
3,1,3004,1,0,0.8,0
3,2,3012,1,0,2,1
3,3,3004,1,0,1,1
3,1,3012,1,0,0.3,0
3,2,3004,1,0,0.5,1
4,0,3001,5,2,0,0
4,1,3001,5,2,0,0
4,2,3001,5,2,0,1
4,3,3001,5,2,0,1
4,0,3009,1,0,2,0
4,1,3009,1,0,2,0
4,2,3010,4,2.5,2,1
4,3,3010,4,2.5,2,1
4,0,3004,2,2,4,0
4,1,3004,2,2,4,0
4,2,3004,2,2,2,1
4,3,3004,2,2,2,1
4,0,3001,5,2,1.5,0
4,1,3001,5,2,1.5,0
4,2,3001,5,2,1.5,1
4,3,3001,5,2,1.5,1
4,0,3004,3,1,1,0
4,1,3004,3,1,1,0
4,2,3004,3,1,1,1
4,3,3004,3,1,1,1
5,0,3006,1,0,0,0
5,1,3006,1,0,0,0
5,2,3006,1,0,0,1
5,3,3006,1,0,0,1
5,0,3011,1,0,4,0
5,1,3011,1,0,4,0
5,0,3012,1,0,2,0
5,1,3012,1,0,2,0
5,0,3011,1,0,2,0
5,1,3011,1,0,2,0
5,0,3012,1,0,2,0
5,1,3012,1,0,2,0
5,0,3011,1,0,2,0
5,1,3011,1,0,2,0
5,0,3012,1,0,2,0
5,1,3012,1,0,2,0
5,2,3011,1,0,4,1
5,3,3011,1,0,4,1
5,2,3012,1,0,2,1
5,3,3012,1,0,2,1
5,2,3011,1,0,2,1
5,3,3011,1,0,2,1
5,2,3012,1,0,2,1
5,3,3012,1,0,2,1
5,2,3011,1,0,2,1
5,3,3011,1,0,2,1
5,2,3012,1,0,2,1
5,3,3012,1,0,2,1
5,0,3002,10,1.5,0,0
5,1,3002,10,1.5,0,0
5,2,3002,10,1.5,0,1
5,3,3002,10,1.5,0,1
6,0,3001,5,2,0,0
6,1,3001,5,2,0,0
6,2,3001,5,2,0,1
6,3,3001,5,2,0,1
6,0,3004,5,2,1.5,0
6,1,3004,5,2,1.5,0
6,2,3002,8,2,1,1
6,3,3002,8,2,1,1
6,0,3009,1,0,0,0
6,1,3009,1,0,0,0
6,2,3009,1,0,0,1
6,3,3009,1,0,0,1
6,0,3007,1,0,1,0
6,1,3007,1,0,1,0
6,2,3007,1,0,1,1
6,3,3007,1,0,1,1
6,0,3012,3,2.5,5,0
6,1,3012,3,2.5,5,0
6,2,3012,3,2.5,5,1
6,3,3012,3,2.5,5,1
