wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3001,4,2.3,6,0
0,1,3001,4,2.3,6,0
0,2,3001,4,2.3,6,0
0,3,3001,3,2.5,0,1
0,4,3001,3,2.5,0,1
0,5,3001,4,2.3,3,2
0,6,3001,4,2.3,3,2
0,7,3001,4,2.3,3,2
0,0,3011,1,0,3,0
0,1,3011,1,0,4,0
0,2,3011,1,0,3.5,0
0,5,3011,1,0,4.5,2
0,6,3011,1,0,3.8,2
0,7,3011,1,0,5,2
1,0,3003,5,2.2,3,0
1,1,3003,5,2.2,3,0
1,2,3003,5,2.2,3,0
1,5,3003,5,2,0,2
1,6,3003,5,2,0,2
1,7,3003,5,2,0,2
1,3,3005,4,2.1,11,1
1,4,3005,4,2.1,11,1
2,0,3004,1,0,0,0
2,1,3004,1,0,0,0
2,1,3013,1,0,0,0
2,2,3004,1,0,0,0
2,5,3004,1,0,0,2
2,6,3004,1,0,0,2
2,6,3013,1,0,0,0
2,7,3004,1,0,0,2
2,0,3004,1,0,2,0
2,1,3004,1,0,2,0
2,2,3004,1,0,2,0
2,5,3004,1,0,2,2
2,5,3013,1,0,0,2
2,6,3004,1,0,2,2
2,6,3013,1,0,0,2
2,7,3004,1,0,2,2
2,0,3004,1,0,2,0
2,0,3013,1,0,0,0
2,1,3004,1,0,2,0
2,1,3013,1,0,0,0
2,2,3004,1,0,2,0
2,5,3004,1,0,2,2
2,6,3004,1,0,2,2
2,6,3013,1,0,0,0
2,7,3004,1,0,2,2
2,7,3013,1,0,0,0
2,3,3013,1,0,5,1
2,4,3013,1,0,5,1
2,3,3012,2,3.5,5,1
2,4,3012,2,3.5,5,1
2,3,3012,2,2.3,4,1
2,4,3012,2,2.3,4,1
3,0,3008,1,0,5,0
3,1,3008,1,0,5,0
3,2,3008,1,0,5,0
3,5,3008,1,0,0,2
3,6,3008,1,0,0,2
3,7,3008,1,0,0,2
3,1,3009,1,0,10,0
3,3,3009,1,0,15,1
3,4,3009,1,0,15,1
3,6,3009,1,0,15,2
3,0,3001,4,2,2,0
3,1,3001,4,2,2,0
3,2,3001,4,2,2,0
3,5,3001,4,2,2,2
3,6,3001,4,2,2,2
3,7,3001,4,2,2,2
4,0,3001,1,0,4,0
4,1,3001,1,0,4,0
4,2,3001,1,0,4,0
4,0,3004,1,0,2,0
4,1,3004,1,0,2,0
4,2,3004,1,0,2,0
4,0,3001,1,0,2,0
4,1,3001,1,0,2,0
4,2,3001,1,0,2,0
4,0,3004,1,0,2,0
4,1,3004,1,0,2,0
4,2,3004,1,0,2,0
4,0,3001,1,0,2,0
4,1,3001,1,0,2,0
4,2,3001,1,0,2,0
4,0,3004,1,0,2,0
4,1,3004,1,0,2,0
4,2,3004,1,0,2,0
4,0,3001,1,0,2,0
4,1,3001,1,0,2,0
4,2,3001,1,0,2,0
4,0,3004,1,0,2,0
4,1,3004,1,0,2,0
4,2,3004,1,0,2,0
4,0,3001,1,0,2,0
4,1,3001,1,0,2,0
4,2,3001,1,0,2,0
4,5,3001,1,0,0,2
4,6,3001,1,0,0,2
4,7,3001,1,0,0,2
4,5,3004,1,0,2,2
4,6,3004,1,0,2,2
4,7,3004,1,0,2,2
4,5,3001,1,0,2,2
4,6,3001,1,0,2,2
4,7,3001,1,0,2,2
4,5,3004,1,0,2,2
4,6,3004,1,0,2,2
4,7,3004,1,0,2,2
4,5,3001,1,0,2,2
4,6,3001,1,0,2,2
4,7,3001,1,0,2,2
4,5,3004,1,0,2,2
4,6,3004,1,0,2,2
4,7,3004,1,0,2,2
4,5,3001,1,0,2,2
4,6,3001,1,0,2,2
4,7,3001,1,0,2,2
4,5,3004,1,0,2,2
4,6,3004,1,0,2,2
4,7,3004,1,0,2,2
4,5,3001,1,0,2,2
4,6,3001,1,0,2,2
4,7,3001,1,0,2,2
4,3,3005,3,3,6,1
4,4,3005,3,3,6,1
5,3,3010,3,4,0,1
5,4,3010,3,4,0,1
5,0,3001,1,0,0,0
5,1,3001,1,0,0,0
5,2,3001,1,0,0,0
5,0,3002,1,0,2,0
5,1,3002,1,0,2,0
5,2,3002,1,0,2,0
5,0,3001,1,0,2,0
5,1,3001,1,0,2,0
5,2,3001,1,0,2,0
5,0,3002,1,0,2,0
5,1,3002,1,0,2,0
5,1,3012,1,0,0,0
5,2,3002,1,0,2,0
5,0,3001,1,0,2,0
5,0,3012,1,0,0,0
5,1,3001,1,0,2,0
5,2,3001,1,0,2,0
5,0,3002,1,0,2,0
5,1,3002,1,0,2,0
5,2,3002,1,0,2,0
5,0,3001,1,0,1.5,0
5,1,3001,1,0,1.5,0
5,2,3001,1,0,1.5,0
5,0,3002,1,0,1.5,0
5,1,3002,1,0,1.5,0
5,2,3002,1,0,1.5,0
5,2,3012,1,0,0,0
5,0,3001,1,0,1.5,0
5,1,3001,1,0,1.5,0
5,1,3012,1,0,0,0
5,2,3001,1,0,1.5,0
5,0,3002,1,0,1.5,0
5,1,3002,1,0,1.5,0
5,2,3002,1,0,1.5,0
5,5,3001,1,0,0,2
5,6,3001,1,0,0,2
5,7,3001,1,0,0,2
5,5,3002,1,0,2,2
5,6,3002,1,0,2,2
5,7,3002,1,0,2,2
5,5,3001,1,0,2,2
5,6,3001,1,0,2,2
5,7,3001,1,0,2,2
5,7,3012,1,0,0,2
5,5,3002,1,0,2,2
5,6,3002,1,0,2,2
5,6,3012,1,0,0,2
5,7,3002,1,0,2,2
5,5,3001,1,0,2,2
5,6,3001,1,0,2,2
5,7,3001,1,0,2,2
5,5,3002,1,0,2,2
5,6,3002,1,0,2,2
5,7,3002,1,0,2,2
5,5,3001,1,0,1.5,2
5,5,3012,1,0,0,2
5,6,3001,1,0,1.5,2
5,7,3001,1,0,1.5,2
5,5,3002,1,0,1.5,2
5,6,3002,1,0,1.5,2
5,7,3002,1,0,1.5,2
5,7,3012,1,0,0,2
5,5,3001,1,0,1.5,2
5,6,3001,1,0,1.5,2
