wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,4,3006,1,0,0,1
0,5,3001,2,2.3,0,1
0,3,3001,2,2.5,2.5,1
0,4,3001,2,2,2,1
0,1,3006,1,0,5,0
0,0,3001,2,2.8,5.8,0
0,2,3001,2,2,5,0
0,1,3001,2,2.5,1.3,0
0,1,3007,1,0,2,0
0,4,3007,1,0,1.6,1
1,0,3001,1,0,0,0
1,1,3001,1,0,0,0
1,2,3001,1,0,0,0
1,1,3006,1,0,1,0
1,0,3002,2,1,1.3,0
1,1,3002,1,0,1,0
1,2,3002,2,1,1.5,0
1,1,3001,2,1.2,0.8,0
1,3,3001,1,0,2,1
1,4,3001,1,0,0,1
1,5,3001,1,0,0,1
1,4,3001,1,0,0,1
1,3,3006,1,0,1,1
1,4,3002,2,1,1.3,1
1,5,3002,1,0,1,1
1,3,3002,2,1,1.5,1
1,4,3001,1,1.2,0.8,1
1,1,3008,1,0,3,0
1,4,3008,1,0,3,1
2,0,3003,3,2.3,1,0
2,1,3003,3,1.8,2,0
2,2,3003,4,2,0,0
2,1,3003,2,1,6,0
2,0,3003,4,1.5,6.5,0
2,2,3003,3,3,8.3,0
2,4,3003,4,2.4,1,1
2,3,3003,2,1,2,1
2,5,3003,3,1.6,0,1
2,3,3003,4,3,3,1
2,4,3003,5,2.8,9.6,1
2,5,3003,3,2.5,5.5,1
2,0,3004,2,1,5,0
2,2,3004,1,0,5,0
2,1,3004,2,1,10.8,0
2,4,3004,3,1.2,12,1
2,3,3004,1,0,14,1
2,5,3004,1,0,15,1
3,0,3010,1,0,0,0
3,1,3010,1,0,2,0
3,2,3010,1,0,3.8,0
3,3,3010,1,0,0.5,1
3,4,3010,1,0,2.6,1
3,5,3010,1,0,4.7,1
3,0,3011,1,0,3,0
3,1,3011,1,0,2.5,0
3,2,3011,1,0,3.2,0
3,1,3011,1,0,3,0
3,2,3011,1,0,4,0
3,3,3012,1,0,0.6,1
3,4,3012,1,0,3.8,1
3,5,3012,1,0,3.5,1
3,3,3012,1,0,4,1
3,5,3012,1,0,3.6,1
4,0,3008,1,0,0.8,0
4,1,3008,1,0,2.3,0
4,3,3008,1,0,3.5,1
4,5,3008,1,0,1.6,1
4,1,3006,1,0,15,0
4,4,3006,1,0,6,1
4,0,3001,2,2.5,12,0
4,1,3001,2,2.5,2,0
4,2,3001,2,2.5,6,0
4,3,3001,2,2.5,13,1
4,4,3001,2,2.5,1,1
4,5,3001,2,2.5,8.5,1
4,0,3002,2,2,2,0
4,1,3002,2,2,2,0
4,2,3002,2,2,2,0
4,3,3002,2,2,2,1
4,4,3002,2,2,2,1
4,5,3002,2,2,2,1
5,1,3009,1,0,0,0
5,0,3001,5,2.3,2,0
5,1,3001,5,2.3,2,0
5,2,3001,5,2.3,2,0
5,4,3009,1,0,0,1
5,3,3001,2,2.2,2,1
5,4,3001,2,2.2,2,1
5,5,3001,2,2.2,2,1
5,1,3007,1,0,0,0
5,4,3007,1,0,0,1
6,1,3006,1,0,0,0
6,4,3006,1,0,0,1
6,1,3010,1,0,0,0
6,4,3010,1,0,0,1
6,0,3001,3,2.3,1,0
6,1,3001,3,2.5,0.5,0
6,2,3001,3,2.3,1,0
6,3,3001,4,2,1.2,1
6,4,3001,4,1.9,0.6,1
6,5,3001,4,2.2,1.2,1
6,0,3012,1,0,3,0
6,1,3012,1,0,2.8,0
6,2,3012,1,0,3.5,0
6,3,3012,1,0,2,1
6,4,3012,1,0,1.8,1
6,5,3012,1,0,3.2,1
6,0,3008,1,0,5,0
6,1,3008,1,0,6.2,0
6,3,3008,1,0,5.8,1
6,5,3008,1,0,6.9,1
6,0,3007,1,0,2,0
6,1,3007,1,0,1.8,0
6,2,3007,1,0,4,0
6,3,3007,1,0,2.5,1
6,4,3007,1,0,4.6,1
6,5,3007,1,0,1.9,1
