wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3011,1,0,2,0
0,1,3011,1,0,0,0
0,2,3011,1,0,1,0
0,3,3011,1,0,4,1
0,4,3011,1,0,2.5,1
0,5,3011,1,0,0.3,1
0,0,3012,1,0,2,0
0,1,3012,1,0,2,0
0,2,3012,1,0,2,0
0,3,3012,1,0,2,1
0,4,3012,1,0,2,1
0,5,3012,1,0,2,1
1,0,3010,1,0,0,0
1,1,3010,1,0,0,0
1,2,3010,1,0,0,0
1,3,3010,1,0,0,1
1,4,3010,1,0,0,1
1,5,3010,1,0,0,1
1,0,3001,5,2,6,0
1,1,3001,5,2,6,0
1,2,3001,5,2,6,0
1,3,3001,5,2,6,1
1,4,3001,5,2,6,1
1,5,3001,5,2,6,1
2,0,3002,4,2.5,0,0
2,1,3002,4,2.5,0,0
2,2,3002,4,2.5,0,0
2,3,3002,4,2.5,0,1
2,4,3002,4,2.5,0,1
2,5,3002,4,2.5,0,1
2,0,3013,1,0,5,0
2,1,3013,1,0,5,0
2,2,3013,1,0,5,0
2,3,3013,1,0,5,1
2,4,3013,1,0,5,1
2,5,3013,1,0,5,1
2,0,3011,1,0,2,0
2,1,3011,1,0,2,0
2,2,3011,1,0,2,0
2,3,3011,1,0,2,1
2,4,3011,1,0,2,1
2,5,3011,1,0,2,1
2,0,3013,1,0,3,0
2,1,3013,1,0,3,0
2,2,3013,1,0,3,0
2,3,3013,1,0,3,1
2,4,3013,1,0,3,1
2,5,3013,1,0,3,1
2,0,3011,1,0,2,0
2,1,3011,1,0,2,0
2,2,3011,1,0,2,0
2,3,3011,1,0,2,1
2,4,3011,1,0,2,1
2,5,3011,1,0,2,1
3,0,3004,1,0,2.5,0
3,1,3003,1,0,1,0
3,2,3004,1,0,0,0
3,3,3002,1,0,2.5,1
3,4,3003,1,0,2,1
3,5,3004,1,0,0.5,1
3,0,3002,1,0,2,0
3,1,3004,1,0,1,0
3,2,3003,1,0,1.5,0
3,3,3003,1,0,2,1
3,4,3002,1,0,2,1
3,5,3003,1,0,1.8,1
3,0,3004,1,0,0,0
3,1,3003,1,0,2,0
3,2,3003,1,0,1,0
3,3,3002,1,0,0.5,1
3,4,3002,1,0,2.5,1
3,5,3004,1,0,1,1
3,0,3003,1,0,0.3,0
3,1,3004,1,0,2,0
3,2,3004,1,0,0,0
3,3,3002,1,0,2.5,1
3,4,3003,1,0,1.6,1
3,5,3004,1,0,1,1
3,0,3002,1,0,0.3,0
3,1,3002,1,0,2,0
3,2,3003,1,0,0,0
3,3,3003,1,0,1.5,1
3,4,3004,1,0,0.5,1
3,5,3003,1,0,1.6,1
3,0,3002,1,0,2,0
3,1,3003,1,0,1.5,0
3,2,3004,1,0,0,0
3,3,3004,1,0,2,1
3,4,3003,1,0,1.5,1
3,5,3003,1,0,0.6,1
3,0,3003,1,0,2.5,0
3,1,3004,1,0,1,0
3,2,3004,1,0,0,0
3,3,3002,1,0,2.5,1
3,4,3003,1,0,2,1
3,5,3004,1,0,0.5,1
3,0,3004,1,0,2,0
3,1,3003,1,0,1,0
3,2,3003,1,0,1.5,0
3,3,3002,1,0,2,1
3,4,3002,1,0,2,1
3,5,3004,1,0,1.8,1
3,0,3002,1,0,0,0
3,1,3002,1,0,2,0
3,2,3003,1,0,1,0
3,3,3003,1,0,0.5,1
3,4,3004,1,0,2.5,1
3,5,3003,1,0,1,1
3,0,3002,1,0,0.3,0
3,1,3004,1,0,2,0
3,2,3003,1,0,0,0
3,3,3003,1,0,2.5,1
3,4,3002,1,0,1.6,1
3,5,3003,1,0,1,1
3,0,3002,1,0,0.3,0
3,1,3003,1,0,2,0
3,2,3004,1,0,0,0
3,3,3004,1,0,1.5,1
3,4,3003,1,0,0.5,1
3,5,3003,1,0,1.6,1
3,0,3004,1,0,2,0
3,1,3003,1,0,1.5,0
3,2,3004,1,0,0,0
3,3,3002,1,0,2,1
3,4,3003,1,0,1.5,1
3,5,3004,1,0,0.6,1
4,0,3006,1,0,10,0
4,1,3006,1,0,10,0
4,2,3006,1,0,10,0
4,0,3005,2,3,1,0
4,1,3005,2,3,1,0
4,2,3005,2,3,1,0
4,3,3008,2,3,0,1
4,4,3008,2,3,0,1
4,5,3008,2,3,0,1
4,3,3014,4,2,1,1
4,4,3014,4,2,1,1
4,5,3014,4,2,1,1
5,0,3011,1,0,0,0
5,1,3011,1,0,0,0
5,2,3011,1,0,0,0
5,0,3013,1,0,0,0
5,1,3013,1,0,0,0
5,2,3013,1,0,0,0
5,0,3011,1,0,4,0
5,1,3011,1,0,4,0
5,2,3011,1,0,4,0
5,0,3013,1,0,0,0
5,1,3013,1,0,0,0
5,2,3013,1,0,0,0
5,0,3011,1,0,4,0
5,1,3011,1,0,4,0
5,2,3011,1,0,4,0
5,0,3013,1,0,0,0
5,1,3013,1,0,0,0
5,2,3013,1,0,0,0
5,0,3011,1,0,3,0
5,1,3011,1,0,3,0
5,2,3011,1,0,3,0
5,0,3013,1,0,0,0
5,1,3013,1,0,0,0
5,2,3013,1,0,0,0
5,3,3012,1,0,10,1
5,4,3012,1,0,10,1
5,5,3012,1,0,10,1
5,3,3014,1,0,0,1
5,4,3014,1,0,0,1
5,5,3014,1,0,0,1
5,3,3012,1,0,4,1
5,4,3012,1,0,4,1
5,5,3012,1,0,4,1
5,3,3014,1,0,0,1
5,4,3014,1,0,0,1
5,5,3014,1,0,0,1
5,3,3012,1,0,3,1
5,4,3012,1,0,3,1
5,5,3012,1,0,3,1
5,3,3014,1,0,0,1
5,4,3014,1,0,0,1
5,5,3014,1,0,0,1
6,0,3004,1,0,0,0
6,1,3004,1,0,0,0
6,2,3004,1,0,0,0
6,0,3002,1,0,2,0
6,1,3002,1,0,2,0
6,2,3002,1,0,2,0
6,0,3004,1,0,2,0
6,1,3004,1,0,2,0
6,2,3004,1,0,2,0
6,0,3002,1,0,2,0
6,1,3002,1,0,2,0
6,2,3002,1,0,2,0
6,0,3004,1,0,2,0
6,1,3004,1,0,2,0
6,2,3004,1,0,2,0
6,0,3002,1,0,2,0
6,1,3002,1,0,2,0
6,2,3002,1,0,2,0
6,0,3004,1,0,2,0
6,1,3004,1,0,2,0
6,2,3004,1,0,2,0
6,0,3002,1,0,2,0
6,1,3002,1,0,2,0
6,2,3002,1,0,2,0
6,0,3004,1,0,2,0
6,1,3004,1,0,2,0
6,2,3004,1,0,2,0
6,0,3002,1,0,2,0
6,1,3002,1,0,2,0
6,2,3002,1,0,2,0
6,0,3004,1,0,1.5,0
6,1,3004,1,0,1.5,0
6,2,3004,1,0,1.5,0
6,0,3002,1,0,1.5,0
6,1,3002,1,0,1.5,0
6,2,3002,1,0,1.5,0
6,0,3004,1,0,1.5,0
6,1,3004,1,0,1.5,0
6,2,3004,1,0,1.5,0
6,0,3002,1,0,1.5,0
6,1,3002,1,0,1.5,0
6,2,3002,1,0,1.5,0
6,0,3004,1,0,1.5,0
6,1,3004,1,0,1.5,0
6,2,3004,1,0,1.5,0
6,0,3002,1,0,1.5,0
6,1,3002,1,0,1.5,0
6,2,3002,1,0,1.5,0
6,0,3004,1,0,1,0
6,1,3004,1,0,1,0
6,2,3004,1,0,1,0
6,0,3002,1,0,1,0
6,1,3002,1,0,1,0
6,2,3002,1,0,1,0
6,0,3004,1,0,1,0
6,1,3004,1,0,1,0
6,2,3004,1,0,1,0
6,0,3002,1,0,1,0
6,1,3002,1,0,1,0
6,2,3002,1,0,1,0
6,3,3005,2,3,8,1
6,4,3005,2,3,8,1
6,5,3005,2,3,8,1
7,1,3009,1,0,0,0
7,4,3009,1,0,0,1
7,0,3004,5,2.5,4,0
7,1,3004,5,2.5,4,0
7,2,3004,5,2.5,4,0
7,3,3004,5,2.5,4,1
7,4,3004,5,2.5,4,1
7,5,3004,5,2.5,4,1
7,0,3010,1,0,1,0
7,1,3010,1,0,1,0
7,2,3010,1,0,1,0
7,3,3010,1,0,1,1
7,4,3010,1,0,1,1
7,5,3010,1,0,1,1
7,0,3011,1,0,6,0
7,1,3011,1,0,6,0
7,2,3011,1,0,6,0
7,3,3011,1,0,6,1
7,4,3011,1,0,6,1
7,5,3011,1,0,6,1
7,0,3013,1,0,0,0
7,1,3013,1,0,0,0
7,2,3013,1,0,0,0
7,3,3013,1,0,0,1
7,4,3013,1,0,0,1
7,5,3013,1,0,0,1
7,0,3012,1,0,4,0
7,1,3012,1,0,4,0
7,2,3012,1,0,4,0
7,3,3012,1,0,4,1
7,4,3012,1,0,4,1
7,5,3012,1,0,4,1
7,0,3014,1,0,0,0
7,1,3014,1,0,0,0
7,2,3014,1,0,0,0
7,3,3014,1,0,0,1
7,4,3014,1,0,0,1
7,5,3014,1,0,0,1
,,,,,,
,,,,,,
