wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3001,1,0,0,0
0,1,3001,1,0,2,0
0,1,3001,1,0,0.5,0
0,0,3001,1,0,5,0
0,1,3001,1,0,5.6,0
0,0,3001,1,0,3,0
0,0,3001,1,0,6.5,0
0,1,3001,1,0,5,0
0,0,3001,1,0,5.9,0
0,1,3001,1,0,6.3,0
1,0,3003,1,0,0,0
1,1,3003,1,0,0.9,0
1,0,3003,1,0,3,0
1,1,3003,1,0,1,0
1,0,3003,1,0,2.3,0
1,1,3003,1,0,5,0
1,0,3003,1,0,3,0
1,1,3003,1,0,2,0
1,0,3003,1,0,2.8,0
1,1,3003,1,0,1,0
1,0,3003,1,0,1.6,0
1,1,3003,1,0,2,0
1,0,3003,1,0,0.5,0
1,1,3003,1,0,1.3,0
2,0,3003,5,1.2,0,0
2,1,3003,5,1.2,0,0
2,0,3001,1,0,0,0
2,0,3003,1,0,2,0
2,0,3001,1,0,2,0
2,0,3003,1,0,2,0
2,0,3001,1,0,2,0
2,0,3003,1,0,2,0
2,0,3001,1,0,2,0
2,0,3003,1,0,2,0
2,0,3001,1,0,2,0
2,0,3003,1,0,2,0
2,1,3001,1,0,0,0
2,1,3003,1,0,2,0
2,1,3001,1,0,2,0
2,1,3003,1,0,2,0
2,1,3001,1,0,2,0
2,1,3003,1,0,2,0
2,1,3001,1,0,2,0
2,1,3003,1,0,2,0
2,1,3001,1,0,2,0
2,1,3003,1,0,2,0
