wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3004,1,0,2,0
0,1,3004,1,0,0.5,0
0,2,3004,1,0,0,0
0,0,3004,1,0,0.8,0
0,1,3004,1,0,3.5,0
0,2,3004,1,0,2.8,0
0,5,3004,1,0,3.5,2
0,6,3004,1,0,2,2
0,7,3004,1,0,2.8,2
0,5,3004,1,0,0.9,2
0,6,3004,1,0,2.2,2
0,7,3004,1,0,1.6,2
0,3,3008,1,0,6,1
0,4,3008,1,0,8.6,1
0,3,3008,1,0,5,1
1,0,3001,1,0,1.2,0
1,1,3001,2,2,0.3,0
1,2,3001,1,0,0.8,0
1,0,3001,1,0,0.9,0
1,1,3001,2,2.5,2.2,0
1,2,3001,1,0,1.5,0
1,0,3001,1,0,1.5,0
1,1,3001,1,0,0.5,0
1,2,3001,1,0,1.8,0
1,0,3001,2,2.2,2.3,0
1,1,3001,1,0,2,0
1,2,3001,1,0,1.9,0
1,5,3001,1,0,1.4,2
1,6,3001,2,2.5,1.5,2
1,7,3001,2,1.8,0,2
1,5,3001,1,0,2,2
1,6,3001,1,0,1.8,2
1,7,3001,1,0,2.1,2
1,5,3001,1,0,0.6,2
1,6,3001,1,0,1.9,2
1,7,3001,2,1.6,1.4,2
1,5,3001,1,0,0.6,2
1,6,3001,1,0,2.3,2
1,7,3001,1,0,1.8,2
1,3,3014,1,0,6,1
1,4,3014,1,0,8,1
1,3,3014,1,0,2.5,1
1,4,3014,1,0,1.6,1
1,3,3014,2,2.5,3.5,1
1,4,3008,1,0,8,1
1,3,3008,1,0,0.8,1
1,4,3014,1,0,0.3,1
1,3,3008,1,0,15,1
1,4,3014,1,0,0.8,1
1,3,3008,1,0,12,1
1,4,3014,1,0,2,1
1,3,3008,1,0,10,1
1,4,3014,1,0,1.5,1
1,3,3008,1,0,9,1
2,0,3004,6,2.6,0,0
2,1,3004,6,2.6,0,0
2,2,3004,6,2.6,0,0
2,5,3004,6,2.6,0,2
2,6,3004,6,2.6,0,2
2,7,3004,6,2.6,0,2
2,3,3001,2,2,0,1
2,4,3003,2,1.5,0,1
2,4,3001,2,2.3,1,1
2,3,3003,2,0.6,0.5,1
2,4,3001,2,0.8,1.5,1
2,3,3003,2,0.3,0.5,1
2,3,3001,2,1.5,1,1
2,4,3003,2,1,0.3,1
2,3,3001,2,1.8,0.5,1
2,4,3003,2,1.3,1,1
2,4,3001,2,0.8,0.5,1
2,3,3003,2,0.5,1,1
2,4,3001,2,2,0.3,1
2,3,3003,2,1.5,1,1
