wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3001,1,0,0,0
0,1,3002,1,0,1,0
0,2,3001,1,0,0.5,0
0,0,3002,1,0,2,0
0,1,3001,1,0,1.6,0
0,2,3002,1,0,1.8,0
0,0,3001,1,0,0.5,0
0,1,3001,2,1,0.7,0
0,2,3001,2,0.8,1,0
0,0,3001,2,0.7,0.5,0
0,1,3002,1,0,0.3,0
0,2,3002,1,0,0,0
0,5,3001,1,0,2,2
0,6,3002,1,0,1,2
0,7,3001,1,0,1.6,2
0,5,3002,1,0,1.2,2
0,6,3001,1,0,1.3,2
0,7,3002,1,0,0.8,2
0,5,3001,1,0,0.5,2
0,6,3001,2,1,0.7,2
0,7,3001,2,0.8,1,2
0,5,3001,2,0.7,0.5,2
0,6,3002,1,0,0.3,2
0,7,3002,1,0,0,2
0,3,3004,1,0,10.5,1
0,4,3004,1,0,9.2,1
0,3,3004,1,0,2.3,1
0,4,3004,1,0,2,1
0,3,3004,1,0,1.5,1
0,4,3004,1,0,0.8,1
1,3,3010,2,2.5,0,1
1,4,3010,2,2.5,0,1
1,3,3003,4,1.2,3,1
1,4,3003,4,1.5,3,1
1,0,3003,7,2.3,10,0
1,1,3003,7,1,12,0
1,2,3003,7,1.5,11,0
1,5,3003,7,2.5,3,2
1,6,3003,7,1.6,3.5,2
1,7,3003,7,1.2,1.5,2
2,0,3004,3,1.3,0,0
2,1,3004,3,2,2,0
2,2,3004,3,1.2,1.5,0
2,5,3004,3,1.6,2.5,2
2,6,3004,3,1,0.6,2
2,7,3004,3,0.7,1,2
2,0,3002,5,0.5,1.5,0
2,1,3002,5,1,0.6,0
2,2,3002,5,0.8,0.8,0
2,5,3002,5,1,0.3,2
2,6,3002,5,0.7,2,2
2,7,3002,5,0.5,1.3,2
2,3,3010,1,0,9.4,1
2,4,3010,1,0,7.5,1
2,3,3005,2,2.3,2.6,1
2,4,3005,2,2.5,4.5,1
3,1,3009,1,0,0,0
3,6,3009,1,0,0,2
3,1,3001,2,2,2.5,0
3,0,3001,3,2.5,3,0
3,2,3001,2,2,5,0
3,2,3001,2,1.8,2,0
3,1,3001,3,1,4,0
3,0,3001,2,0.6,2,0
3,5,3001,2,1.5,3,2
3,7,3001,3,2.3,3.8,2
3,6,3001,2,1.8,4,2
3,5,3001,3,1,2,2
3,7,3001,4,1.2,2.5,2
3,6,3001,2,0.8,1.3,2
3,0,3002,4,1,0.5,0
3,1,3002,4,1.2,0,0
3,2,3002,4,0.6,1,0
3,5,3002,4,0.5,1.2,2
3,6,3002,4,1,1.6,2
3,7,3002,4,0.8,0.9,2
3,3,3004,4,3,8,1
3,4,3004,4,3,8,1
3,3,3004,5,2.5,3,1
3,4,3004,5,2.5,3,1
4,3,3010,4,1.5,0,1
4,4,3010,4,1.5,0,1
4,0,3001,1,0,15.8,0
4,1,3002,1,0,16,0
4,2,3001,1,0,15,0
4,0,3001,1,0,2,0
4,1,3002,1,0,2.5,0
4,2,3004,1,0,3,0
4,0,3004,1,0,2,0
4,1,3001,1,0,1,0
4,2,3002,1,0,2,0
4,0,3002,1,0,1,0
4,1,3001,1,0,2,0
4,2,3001,1,0,3,0
4,0,3001,1,0,2.5,0
4,1,3004,1,0,3.5,0
4,2,3001,1,0,2,0
4,0,3004,1,0,2.5,0
4,1,3004,1,0,3,0
4,2,3002,1,0,1,0
4,0,3001,1,0,0.5,0
4,1,3001,1,0,1,0
4,2,3001,1,0,0,0
4,0,3004,1,0,1,0
4,1,3001,1,0,0.5,0
4,2,3005,1,0,2,0
4,5,3001,1,0,17.5,2
4,6,3002,1,0,18,2
4,7,3001,1,0,16,2
4,5,3001,1,0,2,2
4,6,3002,1,0,2.5,2
4,7,3004,1,0,3,2
4,5,3004,1,0,2,2
4,6,3001,1,0,1,2
4,7,3002,1,0,2,2
4,5,3002,1,0,1,2
4,6,3001,1,0,2,2
4,7,3001,1,0,3,2
4,5,3001,1,0,2.5,2
4,6,3004,1,0,3.5,2
4,7,3001,1,0,2,2
4,5,3004,1,0,2.5,2
4,6,3004,1,0,3,2
4,7,3002,1,0,1,2
4,5,3001,1,0,0.5,2
4,6,3001,1,0,1,2
4,7,3001,1,0,0,2
4,5,3004,1,0,1,2
4,6,3001,1,0,0.5,2
4,7,3005,1,0,2,2
4,3,3001,1,0,25,1
4,4,3001,1,0,25,1
4,3,3001,1,0,1.8,1
4,4,3001,1,0,1.5,1
4,3,3001,1,0,1.3,1
4,4,3005,1,0,2,1
4,3,3001,1,0,1,1
4,4,3001,1,0,0.6,1
4,3,3005,1,0,2.5,1
4,4,3001,1,0,0.8,1
4,3,3001,1,0,1,1
4,4,3001,1,0,1,1
4,3,3001,1,0,0.5,1
4,4,3001,1,0,0.3,1
4,3,3005,1,0,1,1
4,4,3005,1,0,1.5,1
