wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3001,2,2,0,0
0,1,3001,2,3,2,0
0,2,3001,2,2,1,0
0,3,3001,1,0,3,0
0,4,3001,1,0,2,0
0,5,3001,2,2.5,1,0
0,6,3001,1,0,2,0
0,7,3001,1,0,0.2,0
0,8,3001,1,0,1.5,0
0,0,3001,1,0,2.2,0
0,1,3001,1,0,1.6,0
0,2,3001,1,0,1,0
0,3,3001,2,3.2,0.8,0
0,4,3001,2,2.8,1.3,0
0,5,3001,2,2,1.5,0
0,6,3001,1,0,0.6,0
0,7,3001,1,0,0.5,0
0,8,3001,2,1.6,1,0
0,0,3001,1,0,0.8,0
0,1,3001,1,0,1.3,0
0,2,3001,1,0,1.5,0
0,3,3001,1,0,2,0
0,4,3001,2,1.5,1.6,0
0,5,3001,2,1.6,0.2,0
0,6,3001,2,1.5,0.8,0
0,7,3001,2,1.3,1.2,0
0,8,3001,2,1,1.8,0
0,0,3002,1,0,2,0
0,1,3002,1,0,1.2,0
0,2,3002,1,0,0.5,0
0,3,3002,1,0,1.8,0
0,4,3002,1,0,2.2,0
0,5,3002,1,0,1.6,0
0,6,3002,1,0,2.1,0
0,7,3002,1,0,1.4,0
0,8,3002,1,0,1.1,0
0,0,3002,1,0,0.6,0
0,2,3002,1,0,0.8,0
0,3,3002,1,0,1.8,0
0,4,3002,1,0,0.6,0
0,5,3002,1,0,2,0
0,6,3002,1,0,1.4,0
0,8,3002,1,0,1,0
0,0,3002,1,0,0.4,0
0,1,3002,1,0,1.3,0
0,2,3002,1,0,0.3,0
0,3,3002,1,0,1.8,0
0,5,3002,1,0,1,0
0,6,3002,1,0,1.5,0
0,7,3002,1,0,1,0
0,8,3002,1,0,0.6,0
1,0,3004,4,2.5,0,0
1,1,3004,4,2.5,0,0
1,2,3004,4,2.5,0,0
1,0,3003,4,2.3,2,0
1,1,3003,3,2.3,2,0
1,2,3003,4,2.3,2,0
1,3,3004,4,2.5,0,0
1,4,3004,4,2.5,0,0
1,5,3004,4,2.5,0,0
1,3,3003,4,2.3,2.1,0
1,4,3003,5,2.3,2.5,0
1,5,3003,4,2.3,2.3,0
1,6,3004,4,2.5,0,0
1,7,3004,4,2.5,0,0
1,8,3004,4,2.5,0,0
1,6,3003,5,2.3,1.6,0
1,7,3003,6,2.3,1.8,0
1,8,3003,5,2.3,1.4,0
1,1,3007,1,0,0,0
1,4,3007,1,0,0,0
1,7,3007,1,0,0,0
2,0,3010,1,0,10,0
2,1,3010,1,0,10,0
2,2,3010,1,0,10,0
2,3,3010,1,0,5,0
2,4,3010,1,0,5,0
2,5,3010,1,0,5,0
2,6,3010,1,0,0,0
2,7,3010,1,0,0,0
2,8,3010,1,0,0,0
2,1,3008,1,0,15,0
2,4,3008,1,0,20,0
2,7,3008,1,0,25,0
2,1,3006,1,0,1.5,0
2,4,3006,1,0,1.5,0
2,7,3006,1,0,1.5,0
2,0,3010,1,0,10,0
2,1,3010,1,0,8,0
2,2,3010,1,0,5,0
2,3,3010,1,0,15,0
2,4,3010,1,0,2,0
2,5,3010,1,0,20,0
2,6,3010,1,0,4,0
2,7,3010,1,0,18,0
2,8,3010,1,0,23,0
3,1,3009,1,0,0,0
3,4,3009,1,0,0,0
3,7,3009,1,0,0,0
3,3,3005,4,3,10,0
3,4,3005,4,3,10,0
3,5,3005,4,3,10,0
3,0,3008,1,0,15,0
3,1,3008,1,0,25,0
3,2,3008,1,0,30,0
3,6,3008,1,0,40,0
3,7,3008,1,0,20,0
3,8,3008,1,0,45,0
3,0,3007,1,0,2,0
3,1,3007,1,0,2,0
3,2,3007,1,0,2,0
3,3,3007,1,0,2,0
3,4,3007,1,0,2,0
3,5,3007,1,0,2,0
3,6,3007,1,0,2,0
3,7,3007,1,0,2,0
3,8,3007,1,0,2,0
4,0,3001,10,2,0,0
4,1,3001,10,2,0,0
4,2,3001,10,2,0,0
4,3,3013,6,3,10,0
4,4,3013,6,3,10,0
4,5,3013,6,3,10,0
4,6,3001,10,2,0,0
4,7,3001,10,2,0,0
4,8,3001,10,2,0,0
4,0,3004,1,0,20,0
4,1,3004,1,0,20,0
4,2,3004,1,0,20,0
4,5,3004,1,0,20,0
4,6,3004,1,0,20,0
4,7,3004,1,0,20,0
4,0,3002,1,0,3,0
4,1,3002,1,0,3,0
4,2,3002,1,0,3,0
4,5,3002,1,0,3,0
4,6,3002,1,0,3,0
4,7,3002,1,0,3,0
4,0,3004,1,0,3,0
4,1,3004,1,0,3,0
4,2,3004,1,0,3,0
4,5,3004,1,0,3,0
4,6,3004,1,0,3,0
4,7,3004,1,0,3,0
4,0,3002,1,0,3,0
4,1,3002,1,0,3,0
4,2,3002,1,0,3,0
4,5,3002,1,0,3,0
4,6,3002,1,0,3,0
4,7,3002,1,0,3,0
4,0,3004,1,0,2,0
4,1,3004,1,0,2,0
4,2,3004,1,0,2,0
4,5,3004,1,0,2,0
4,6,3004,1,0,2,0
4,7,3004,1,0,2,0
4,0,3002,1,0,2,0
4,1,3002,1,0,2,0
4,2,3002,1,0,2,0
4,5,3002,1,0,2,0
4,6,3002,1,0,2,0
4,7,3002,1,0,2,0
4,0,3004,1,0,2,0
4,1,3004,1,0,2,0
4,2,3004,1,0,2,0
4,5,3004,1,0,2,0
4,6,3004,1,0,2,0
4,7,3004,1,0,2,0
4,0,3002,1,0,2,0
4,1,3002,1,0,2,0
4,2,3002,1,0,2,0
4,5,3002,1,0,2,0
4,6,3002,1,0,2,0
4,7,3002,1,0,2,0
4,3,3014,3,3,13,0
4,4,3014,3,3,3,0
4,5,3014,3,3,5,0
4,3,3014,3,2,10,0
4,4,3014,3,2,0,0
4,5,3014,3,2,8,0
5,0,3010,2,3,0,0
5,1,3010,2,3,0,0
5,2,3010,2,3,0,0
5,3,3010,2,3,0,0
5,4,3010,2,3,0,0
5,5,3010,2,3,0,0
5,6,3010,2,3,0,0
5,7,3010,2,3,0,0
