wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
0,0,3001,5,2,0,0
0,1,3001,5,2,2,0
0,2,3001,5,2,1.3,0
0,9,3001,5,2,3,2
0,10,3001,5,2,2.5,2
0,11,3001,5,2,0.8,2
0,3,3003,5,1.5,3.2,0
0,4,3003,5,1.5,1.2,0
0,5,3003,5,1.5,0.8,0
0,6,3003,5,1.5,0.6,1
0,7,3003,5,1.5,1.5,1
0,8,3003,5,1.5,1,1
0,1,3007,1,0,2,0
0,4,3007,1,0,2.8,0
0,7,3007,1,0,1.8,1
0,10,3007,1,0,2,2
1,6,3004,1,0,0.3,1
1,7,3004,1,0,0.5,1
1,8,3004,1,0,0,1
1,9,3004,1,0,0.4,2
1,10,3004,1,0,0.2,2
1,11,3004,1,0,0.6,2
1,6,3004,2,2,2.3,1
1,7,3004,2,1.8,1.5,1
1,8,3004,2,2.3,3,1
1,9,3004,2,1.6,1.6,2
1,10,3004,2,2,2.2,2
1,11,3004,2,2.5,2.6,2
1,6,3004,3,1.5,1.5,1
1,7,3004,3,2,1,1
1,8,3004,3,1,2,1
1,9,3004,3,1.8,1.2,2
1,10,3004,3,1.6,1.4,2
1,11,3004,3,1.2,1.8,2
1,0,3008,1,0,4.3,0
1,1,3008,1,0,6,0
1,2,3008,1,0,5.8,0
1,3,3008,1,0,5.3,0
1,4,3008,1,0,4,0
1,5,3008,1,0,5.8,0
1,1,3007,1,0,2,0
1,4,3007,1,0,2,0
1,7,3007,1,0,0.8,1
1,10,3007,1,0,1.2,2
2,7,3009,1,0,3,1
2,10,3009,1,0,0,2
2,0,3001,5,2,2,0
2,1,3001,5,1.8,1,0
2,2,3001,5,2.1,2,0
2,3,3001,5,1.5,1.5,0
2,4,3001,5,1,2.3,0
2,5,3001,5,1.6,3,0
2,6,3001,5,2.3,1.8,1
2,7,3001,5,1.7,0,1
2,8,3001,5,1.4,2.2,1
2,9,3001,5,1.6,2,2
2,10,3001,5,1.9,1.6,2
2,11,3001,5,2,1,2
2,3,3005,1,0,0.8,0
2,4,3005,1,0,0.5,0
2,5,3005,1,0,1.6,0
2,6,3005,1,0,1.3,1
2,7,3005,1,0,1,1
2,8,3005,1,0,0.9,1
2,9,3005,1,0,0.5,2
2,10,3005,1,0,1.2,2
2,11,3005,1,0,1,2
3,0,3001,5,2,0,0
3,1,3001,5,2,0,0
3,2,3001,5,2,0,0
3,3,3001,5,2,0,0
3,4,3001,5,2,0,0
3,5,3001,5,2,0,0
3,6,3001,5,2,0,1
3,7,3001,5,2,0,1
3,8,3001,5,2,0,1
3,9,3001,5,2,0,2
3,10,3001,5,2,0,2
3,11,3001,5,2,0,2
3,0,3003,5,1.8,1,0
3,1,3003,5,1.8,1,0
3,2,3003,5,1.8,1,0
3,3,3003,5,1.8,1,0
3,4,3003,5,1.8,1,0
3,5,3003,5,1.8,1,0
3,6,3003,5,1.8,1,1
3,7,3003,5,1.8,1,1
3,8,3003,5,1.8,1,1
3,9,3003,5,1.8,1,2
3,10,3003,5,1.8,1,2
3,11,3003,5,1.8,1,2
3,0,3005,1,0,0.5,0
3,1,3005,1,0,1,0
3,2,3005,1,0,1.5,0
3,3,3005,1,0,1.8,0
3,4,3005,1,0,0.5,0
3,5,3005,1,0,0.3,0
3,6,3005,1,0,0,1
3,7,3005,1,0,1.5,1
3,8,3005,1,0,1,1
3,9,3005,1,0,1.3,2
3,10,3005,1,0,1.6,2
3,11,3005,1,0,0.2,2
3,0,3013,1,0,2.5,0
3,1,3013,1,0,2,0
3,2,3013,1,0,2.8,0
3,6,3013,1,0,3,1
3,7,3013,1,0,2.3,1
3,8,3013,1,0,2.6,1
4,0,3001,8,2.3,0.2,0
4,1,3001,8,2.5,1.2,0
4,2,3001,8,2,0,0
4,3,3002,2,1.5,0.6,0
4,4,3002,2,2,0.8,0
4,5,3002,3,1.8,1,0
4,6,3001,7,2,2,1
4,7,3001,7,2,1,1
4,8,3001,7,2,1.5,1
4,6,3002,3,1.5,1.5,1
4,7,3002,2,1,2.3,1
4,8,3002,2,1.8,1,1
4,9,3001,8,2.3,2,2
4,10,3001,8,2,3,2
4,11,3001,8,2.5,2,2
4,0,3004,2,1.5,0.2,0
4,1,3004,3,2,2,0
4,2,3004,2,1.6,1,0
4,3,3004,2,1.3,0,0
4,4,3004,2,1.8,0.8,0
4,5,3004,3,1.8,1.5,0
4,6,3004,3,1.5,3,1
4,7,3004,2,1,2.3,1
4,8,3004,2,1,1,1
4,9,3004,3,2,2,2
4,10,3004,3,1.2,3.2,2
4,11,3004,3,1,1,2
4,0,3002,2,1.5,0.5,0
4,1,3002,3,1.8,1.2,0
4,2,3002,2,1.3,0.8,0
4,3,3002,2,1.4,0.6,0
4,4,3002,2,1.2,0.4,0
4,5,3002,3,1,1.4,0
4,6,3002,3,1.6,1,1
4,7,3002,2,1,1.2,1
4,8,3002,2,1.5,0.3,1
4,9,3002,3,1.2,0,2
4,10,3002,3,2,1,2
4,11,3002,3,1.6,0.5,2
4,0,3002,2,1,2,0
4,1,3002,3,1.5,1.2,0
4,2,3002,2,1,0,0
4,3,3001,7,1.3,2,0
4,4,3001,7,1.5,1,0
4,5,3001,7,1,2,0
4,9,3002,3,1,0.5,2
4,10,3002,3,0.8,0.3,2
4,11,3002,3,1.2,0.4,2
4,0,3007,1,0,0.3,0
4,1,3007,1,0,0.4,0
4,2,3007,1,0,0,0
4,3,3007,1,0,0.2,0
4,4,3007,1,0,0.5,0
4,5,3007,1,0,0,0
4,6,3007,1,0,0.2,1
4,7,3007,1,0,0.5,1
4,8,3007,1,0,0.4,1
4,9,3007,1,0,0.3,2
4,10,3007,1,0,0,2
4,11,3007,1,0,0.3,2
5,0,3004,3,2,0.3,0
5,1,3004,3,2.5,0.4,0
5,2,3004,3,2.3,0.5,0
5,3,3004,3,2.6,1,0
5,4,3004,3,2,0.8,0
5,5,3004,3,2.4,0.6,0
5,6,3004,3,2.1,0.2,1
5,7,3004,3,2,0,1
5,8,3004,3,2.2,0.4,1
5,9,3004,3,2.5,1,2
5,10,3004,3,2.6,0.2,2
5,11,3004,3,2.4,0.6,2
5,0,3005,2,2,2,0
5,1,3005,2,2.3,1.5,0
5,2,3005,2,2,2.3,0
5,3,3005,1,0,1.6,0
5,4,3005,1,0,2.5,0
5,5,3005,1,0,1.7,0
5,6,3005,1,0,1.5,1
5,7,3005,1,0,2,1
5,8,3005,1,0,1.8,1
5,9,3005,2,2,1.6,2
5,10,3005,2,1.8,2.3,2
5,11,3005,2,2,1.5,2
5,0,3008,1,0,4,0
5,1,3008,1,0,3.3,0
5,2,3008,1,0,3.8,0
5,3,3008,1,0,3,0
5,4,3008,1,0,4,0
5,5,3008,1,0,3.5,0
5,6,3008,1,0,3.4,1
5,7,3008,1,0,3.8,1
5,8,3008,1,0,4,1
5,9,3008,1,0,3.5,2
5,10,3008,1,0,3,2
5,11,3008,1,0,3.9,2
5,0,3013,2,2.3,0.5,0
5,1,3013,2,2,1,0
5,2,3013,2,2.5,0.8,0
5,3,3013,2,1.5,0.4,0
5,4,3013,2,1,0,0
5,5,3013,2,1.8,0.6,0
5,6,3013,2,1,0.5,1
5,7,3013,2,1.3,0.8,1
5,8,3013,2,1.6,1,1
5,9,3013,2,2,0.3,2
5,10,3013,2,2.3,0.6,2
5,11,3013,2,2.6,0.7,2
6,0,3006,1,0,0.3,0
6,2,3006,1,0,0,0
